datetime,hpbl,L,V_SIGMA,USTAR,wind_speed,wind_dir,Subset
2017-06-23 15:00:00,321.0500847,-40.91328060271705,1.062623300322732,0.4713448850999683,5.240247532486546,112.4651984250245,FI_Test_Data
2017-06-23 16:00:00,428.7179539333334,-46.94893717033343,1.14790488336303,0.4763753237051015,5.730934460572019,119.63537557419458,FI_Test_Data
2017-06-23 17:00:00,536.3858231666667,-39.63034053740642,0.991712692588194,0.4302985698235931,5.149514273067362,118.90756618310566,FI_Test_Data
2017-06-23 18:00:00,644.0536924,-10.495184532745768,0.968923726902134,0.2669336270452802,3.0185760678300344,141.1223921369505,FI_Test_Data
2017-06-23 19:00:00,825.9767199333334,-16.04348624449379,1.155105527433392,0.2818310276001163,3.2146960159613567,123.0822512549404,FI_Test_Data
2017-06-23 20:00:00,1007.8997474666668,-25.87730872991369,0.6657990182220183,0.3212170723848483,3.4448506830294208,93.36582973947058,FI_Test_Data
2017-06-23 21:00:00,1189.822775,-39.9383465179914,1.0023876562376708,0.3141256496504325,3.3543903546117466,84.21051853360945,FI_Test_Data
2017-06-23 22:00:00,1666.479564,-30.23666321651086,0.532328199851737,0.2574165867120044,2.8156386883306035,96.3081222496049,FI_Test_Data
2017-06-23 23:00:00,2143.136353,-96.5814541020015,0.4971087495792405,0.2792486075007688,3.393920269603809,99.48525577554432,FI_Test_Data
2017-06-24 00:00:00,2619.793142,924.6262709765326,0.4102238505449351,0.2620254443433754,3.1626582070204607,96.17113063337348,FI_Test_Data
2017-06-24 01:00:00,1855.5848983666665,81.63716916113023,0.4436152270517751,0.2046679716006434,2.5492513420516896,113.63331147859844,FI_Test_Data
2017-06-24 02:00:00,1091.3766547333332,5.866390918122806,0.3787287284648263,0.0708356895272707,1.444212576329888,98.40290944061978,FI_Test_Data
2017-06-24 03:00:00,327.1684111,3.1229189787227214,0.9142779999657412,0.0851771145529371,1.224738760292286,210.9387528191111,FI_Test_Data
2017-06-24 04:00:00,246.63932369000003,-68.34672908779685,2.707187220390359,0.5362685780643551,4.633961888840886,301.24086719468943,FI_Test_Data
2017-06-24 05:00:00,166.11023628,-885.1951835273519,0.9815951663882668,0.4554235237391679,5.647114796775661,341.7491628346915,FI_Test_Data
